edition,round,score,team1,team2,url,venue,year,competition
2008-BEIJING,PRE-OLYMPIC-Africa,0-0 (0-0),Botswana,Cameroon (Cameroun),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-0 (0-0),Iraq (العراق),Australia,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,1-2 (1-1),Syria (سوريا),Bahrain (البحرين),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,2-1 (0-1),South Korea (한국),Uzbekistan (Ўзбекистон),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,1-0 (0-0),Qatar (قطر),Saudi Arabia (العربية السعودية),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,1-0 (1-0),Japan (日本),Vietnam (Việt Nam),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-1 (0-1),North Korea (조선),Lebanon (لبنان),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-0 (1-0),Surinam (Suriname),Dutch Antilles (Nederlandse Antillen),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,4-0 (4-0),Trinidad and Tobago,Guyana,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-2 (1-2),Surinam (Suriname),Guyana,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-3 (0-1),Dutch Antilles (Nederlandse Antillen),Trinidad and Tobago,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,6-1 (3-0),Bahamas,US Virgin Islands,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-0 (0-0),Surinam (Suriname),Trinidad and Tobago,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,2-2 (1-0),Guyana,Dutch Antilles (Nederlandse Antillen),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,2-0 (1-0),Guinea (Guinée),Botswana,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,1-3 (0-2),South Africa (Suid-Afrika),Ghana,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,1-1 (0-1),Zambia,Senegal (Sénégal),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,1-0 (0-0),Australia,North Korea (조선),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-5 (0-1),Lebanon (لبنان),Iraq (العراق),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-0 (0-0),Uzbekistan (Ўзбекистон),Syria (سوريا),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-1 (0-0),Bahrain (البحرين),South Korea (한국),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,1-1 (1-1),Vietnam (Việt Nam),Qatar (قطر),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-0 (0-0),Saudi Arabia (العربية السعودية),Japan (日本),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,3-1 (1-1),Ivory Coast (Côte d’Ivoire),Mali,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,2-1 (2-1),Cameroon (Cameroun),Morocco (المغرب),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-2 (0-0),Aruba,Barbados,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-6 (1-3),Antigua and Barbuda,Jamaica,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,4-1 (2-1),Puerto Rico,Cayman Islands,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,6-0 (2-0),Cuba,Bermuda,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-1 (1-0),Saint Kitts & Nevis,Dominican Republic (República Dominicana),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,4-1 (1-0),Saint Vincent & The Grenadines,Dominica,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,3-3 (1-2),Saint Lucia,Grenada,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-2 (0-1),Aruba,Antigua and Barbuda,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-0 (1-0),Jamaica,Barbados,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,8-0 (5-0),Cuba,Puerto Rico,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-0 (0-0),Cayman Islands,Bermuda,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-0 (0-0),Haiti (Haïti),Dominican Republic (República Dominicana),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-0 (0-0),Saint Vincent & The Grenadines,Saint Lucia,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,3-0 (2-0),Grenada,Dominica,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,3-0 (2-0),Australia,Lebanon (لبنان),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,2-0 (1-0),Iraq (العراق),North Korea (조선),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,1-2 (0-1),Uzbekistan (Ўзбекистон),Bahrain (البحرين),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,1-0 (1-0),South Korea (한국),Syria (سوريا),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,1-1 (0-0),Vietnam (Việt Nam),Saudi Arabia (العربية السعودية),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,1-0 (1-0),Japan (日本),Qatar (قطر),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-2 (1-1),Barbados,Antigua and Barbuda,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-5 (0-2),Aruba,Jamaica,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-2 (0-1),Bermuda,Puerto Rico,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,6-0 (2-0),Cuba,Cayman Islands,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-1 (0-0),Saint Kitts & Nevis,Haiti (Haïti),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,3-3 (2-2),Saint Vincent & The Grenadines,Grenada,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,2-1 (0-0),Dominica,Saint Lucia,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-3 (0-3),Trinidad and Tobago,Cuba,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,6-0 (3-0),Haiti (Haïti),Bahamas,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,2-1 (1-1),Cuba,Grenada,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-0 (0-0),Bahamas,Jamaica,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,2-1 (2-1),Senegal (Sénégal),Zambia,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,1-2 (1-0),Mali,Ivory Coast (Côte d’Ivoire),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,2-1 (0-0),Botswana,Guinea (Guinée),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,2-3 (0-2),Trinidad and Tobago,Grenada,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,2-1 (0-1),Haiti (Haïti),Jamaica,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,3-1 (2-0),Ghana,South Africa (Suid-Afrika),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,2-2 (0-1),Morocco (المغرب),Cameroon (Cameroun),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-0 (0-0),North Korea (조선),Iraq (العراق),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-0 (0-0),Lebanon (لبنان),Australia,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-0 (0-0),Syria (سوريا),South Korea (한국),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,2-0 (1-0),Bahrain (البحرين),Uzbekistan (Ўзбекистон),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,2-1 (0-1),Qatar (قطر),Japan (日本),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,2-0 (0-0),Saudi Arabia (العربية السعودية),Vietnam (Việt Nam),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,2-1 (0-0),Panama (Panamá),El Salvador,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-3 (0-1),El Salvador,Honduras,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-1 (0-1),Panama (Panamá),Honduras,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,3-0 (2-0),Guatemala,Nicaragua,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,0-0 (0-0),Ghana,Nigeria,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-9 (1-7),Nicaragua,Costa Rica,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,1-0 (1-0),Mali,Senegal (Sénégal),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,2-0 (1-0),Botswana,Morocco (المغرب),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,1-2 (1-1),Lebanon (لبنان),North Korea (조선),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,2-0 (1-0),Australia,Iraq (العراق),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-0 (0-0),Uzbekistan (Ўзбекистон),South Korea (한국),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,1-1 (0-1),Bahrain (البحرين),Syria (سوريا),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-4 (0-3),Vietnam (Việt Nam),Japan (日本),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,2-1 (0-0),Saudi Arabia (العربية السعودية),Qatar (قطر),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,4-1 (2-0),Ivory Coast (Côte d’Ivoire),Zambia,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,1-3 (1-2),Guinea (Guinée),Cameroon (Cameroun),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,2-1 (1-1),Guatemala,Costa Rica,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,1-1 (1-0),North Korea (조선),Australia,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,5-2 (4-0),Iraq (العراق),Lebanon (لبنان),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,3-3 (2-0),Syria (سوريا),Uzbekistan (Ўзбекистон),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-0 (0-0),South Korea (한국),Bahrain (البحرين),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,3-1 (2-0),Qatar (قطر),Vietnam (Việt Nam),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Asia,0-0 (0-0),Japan (日本),Saudi Arabia (العربية السعودية),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-1 (0-0),Panama (Panamá),Costa Rica,2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-1 (0-0),Costa Rica,Panama (Panamá),2008_BEIJING_PR.htm,,2007,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,1-2 (1-1),Fiji,New Zealand (Aotearoa),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,0-4 (0-2),Cook Islands,Vanuatu,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,1-6 (0-3),Papua New Guinea (Papua Niugini),Solomon Islands,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,11-0 (3-0),Solomon Islands,Cook Islands,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,7-1 (3-0),Fiji,Papua New Guinea (Papua Niugini),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,0-2 (0-2),Vanuatu,New Zealand (Aotearoa),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,9-0 (3-0),Fiji,Cook Islands,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,2-5 (1-1),Papua New Guinea (Papua Niugini),New Zealand (Aotearoa),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,5-0 (1-0),Solomon Islands,Vanuatu,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,2-0 (1-0),New Zealand (Aotearoa),Solomon Islands,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,0-7 (0-3),Cook Islands,Papua New Guinea (Papua Niugini),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,2-0 (2-0),Fiji,Vanuatu,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,0-8 (0-2),Cook Islands,New Zealand (Aotearoa),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,2-7 (0-3),Vanuatu,Papua New Guinea (Papua Niugini),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Oceania,2-3 (2-3),Fiji,Solomon Islands,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-1 (0-0),Panama (Panamá),Honduras,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-1 (1-1),USA,Cuba,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-1 (0-1),Haiti (Haïti),Guatemala,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-1 (1-1),Canada,Mexico (México),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,2-0 (0-0),Honduras,Cuba,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-0 (1-0),USA,Panama (Panamá),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-2 (1-0),Canada,Haiti (Haïti),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-2 (1-1),Mexico (México),Guatemala,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-4 (0-3),Cuba,Panama (Panamá),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,1-0 (0-0),USA,Honduras,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-5 (0-1),Guatemala,Canada,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,5-1 (1-0),Mexico (México),Haiti (Haïti),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,3-0 (1-0),USA,Canada,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-0 (0-0),Guatemala,Honduras,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-0 (0-0),Canada,Guatemala,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-N/C.America,0-1 (0-0),USA,Honduras,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,3-0 (1-0),Nigeria,South Africa (Suid-Afrika),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,4-1 (3-0),Zambia,Mali,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,1-2 (0-1),Senegal (Sénégal),Ivory Coast (Côte d’Ivoire),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,1-0 (0-0),Morocco (المغرب),Guinea (Guinée),2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRE-OLYMPIC-Africa,1-0 (1-0),Cameroon (Cameroun),Botswana,2008_BEIJING_PR.htm,,2008,Olympic
2008-BEIJING,PRELIMINARY,1-1 (0-0),Australia,Serbia (Србија),2008_BEIJING_GD.htm#530-OT-2008-I,Shanghai.,2008,Olympic
2008-BEIJING,PRELIMINARY,0-1 (0-0),Japan (日本),USA,2008_BEIJING_GD.htm#536-OT-2008-I,Tianjin.,2008,Olympic
2008-BEIJING,PRELIMINARY,1-0 (0-0),Brazil (Brasil),Belgium (België),2008_BEIJING_GD.htm#542-OT-2008-I,Shenyang.,2008,Olympic
2008-BEIJING,PRELIMINARY,0-3 (0-2),Honduras,Italy (Italia),2008_BEIJING_GD.htm#548-OT-2008-I,Qinhuangdao.,2008,Olympic
2008-BEIJING,PRELIMINARY,1-2 (0-1),Ivory Coast (Côte d’Ivoire),Argentina,2008_BEIJING_GD.htm#531-OT-2008-I,Shanghai.,2008,Olympic
2008-BEIJING,PRELIMINARY,0-0 (0-0),Netherlands (Nederland),Nigeria,2008_BEIJING_GD.htm#537-OT-2008-I,Tianjin.,2008,Olympic
2008-BEIJING,PRELIMINARY,1-1 (0-0),China (中国),New Zealand (Aotearoa),2008_BEIJING_GD.htm#543-OT-2008-I,Shenyang.,2008,Olympic
2008-BEIJING,PRELIMINARY,1-1 (0-0),South Korea (한국),Cameroon (Cameroun),2008_BEIJING_GD.htm#549-OT-2008-I,Qinhuangdao.,2008,Olympic
2008-BEIJING,PRELIMINARY,1-0 (0-0),Argentina,Australia,2008_BEIJING_GD.htm#532-OT-2008-I,Shanghai.,2008,Olympic
2008-BEIJING,PRELIMINARY,2-1 (0-0),Nigeria,Japan (日本),2008_BEIJING_GD.htm#538-OT-2008-I,Tianjin.,2008,Olympic
2008-BEIJING,PRELIMINARY,0-5 (0-2),New Zealand (Aotearoa),Brazil (Brasil),2008_BEIJING_GD.htm#544-OT-2008-I,Shenyang.,2008,Olympic
2008-BEIJING,PRELIMINARY,1-0 (0-0),Cameroon (Cameroun),Honduras,2008_BEIJING_GD.htm#550-OT-2008-I,Qinhuangdao.,2008,Olympic
2008-BEIJING,PRELIMINARY,2-4 (1-2),Serbia (Србија),Ivory Coast (Côte d’Ivoire),2008_BEIJING_GD.htm#533-OT-2008-I,Shanghai.,2008,Olympic
2008-BEIJING,PRELIMINARY,2-2 (0-1),USA,Netherlands (Nederland),2008_BEIJING_GD.htm#539-OT-2008-I,Tianjin.,2008,Olympic
2008-BEIJING,PRELIMINARY,2-0 (1-0),Belgium (België),China (中国),2008_BEIJING_GD.htm#545-OT-2008-I,Shenyang.,2008,Olympic
2008-BEIJING,PRELIMINARY,3-0 (2-0),Italy (Italia),South Korea (한국),2008_BEIJING_GD.htm#551-OT-2008-I,Qinhuangdao.,2008,Olympic
2008-BEIJING,PRELIMINARY,1-0 (0-0),Netherlands (Nederland),Japan (日本),2008_BEIJING_GD.htm#540-OT-2008-I,Shenyang.,2008,Olympic
2008-BEIJING,PRELIMINARY,2-1 (1-0),Nigeria,USA,2008_BEIJING_GD.htm#541-OT-2008-I,Beijing.,2008,Olympic
2008-BEIJING,PRELIMINARY,1-0 (1-0),South Korea (한국),Honduras,2008_BEIJING_GD.htm#552-OT-2008-I,Shanghai.,2008,Olympic
2008-BEIJING,PRELIMINARY,0-0 (0-0),Cameroon (Cameroun),Italy (Italia),2008_BEIJING_GD.htm#553-OT-2008-I,Tianjin.,2008,Olympic
2008-BEIJING,PRELIMINARY,1-0 (0-0),Ivory Coast (Côte d’Ivoire),Australia,2008_BEIJING_GD.htm#534-OT-2008-I,Tianjin.,2008,Olympic
2008-BEIJING,PRELIMINARY,2-0 (1-0),Argentina,Serbia (Србија),2008_BEIJING_GD.htm#535-OT-2008-I,Beijing.,2008,Olympic
2008-BEIJING,PRELIMINARY,0-3 (0-1),China (中国),Brazil (Brasil),2008_BEIJING_GD.htm#546-OT-2008-I,Qinhuangdao.,2008,Olympic
2008-BEIJING,PRELIMINARY,0-1 (0-1),New Zealand (Aotearoa),Belgium (België),2008_BEIJING_GD.htm#547-OT-2008-I,Shanghai.,2008,Olympic
2008-BEIJING,1/4_FINAL,2-0 (0-0) (a.e.t.),Brazil (Brasil),Cameroon (Cameroun),2008_BEIJING_GD.htm#554-OT-2008-II,Shenyang.,2008,Olympic
2008-BEIJING,1/4_FINAL,2-3 (1-2),Italy (Italia),Belgium (België),2008_BEIJING_GD.htm#555-OT-2008-II,Beijing.,2008,Olympic
2008-BEIJING,1/4_FINAL,2-1 (1-1) (a.e.t.),Argentina,Netherlands (Nederland),2008_BEIJING_GD.htm#556-OT-2008-II,Shanghai.,2008,Olympic
2008-BEIJING,1/4_FINAL,2-0 (1-0),Nigeria,Ivory Coast (Côte d’Ivoire),2008_BEIJING_GD.htm#557-OT-2008-II,Qinhuangdao.,2008,Olympic
2008-BEIJING,1/2_FINAL,4-1 (1-0),Nigeria,Belgium (België),2008_BEIJING_GD.htm#558-OT-2008-III,Shanghai.,2008,Olympic
2008-BEIJING,1/2_FINAL,3-0 (0-0),Argentina,Brazil (Brasil),2008_BEIJING_GD.htm#559-OT-2008-III,Beijing.,2008,Olympic
2008-BEIJING,PLACES_3&4,3-0 (2-0),Brazil (Brasil),Belgium (België),2008_BEIJING_GD.htm#560-OT-2008-IV,Shanghai.,2008,Olympic
2008-BEIJING,FINAL,1-0 (0-0),Argentina,Nigeria,2008_BEIJING_GD.htm#561-OT-2008-V,Beijing.,2008,Olympic
2012-LONDON,PRE-OLYMPIC-Africa,1-0 (1-0),Botswana,Namibia,2012_LONDON_PR.htm,,2010,Olympic
2012-LONDON,PRE-OLYMPIC-Africa,1-1 (1-0),Sierra Leone,Liberia,2012_LONDON_PR.htm,,2010,Olympic
2012-LONDON,PRE-OLYMPIC-Africa,(w.o.),D.R. Congo (R.D. Congo),Chad (Tchad / تشاد),2012_LONDON_PR.htm,,2010,Olympic
2012-LONDON,PRE-OLYMPIC-Africa,(w.o.),Ethiopia (ኢትዮጵያ),Equatorial Guinea (Guinea Ecuatorial),2012_LONDON_PR.htm,,2010,Olympic
2012-LONDON,PRE-OLYMPIC-Africa,(w.o.),Swaziland (Swatini),Mauritius,2012_LONDON_PR.htm,,2010,Olympic
2012-LONDON,PRE-OLYMPIC-Africa,(w.o.),Djibouti (جيبوتي),Madagascar (Madagasikara),2012_LONDON_PR.htm,,2010,Olympic
2012-LONDON,PRE-OLYMPIC-Africa,0-0 (0-0),Somalia (Soomaaliya),Sudan (السودان),2012_LONDON_PR.htm,,2010,Olympic
2012-LONDON,PRE-OLYMPIC-Africa,0-0 (0-0),Namibia,Botswana,2012_LONDON_PR.htm,,2010,Olympic
2012-LONDON,PRE-OLYMPIC-Africa,1-0 (1-0),Sudan (السودان),Somalia (Soomaaliya),2012_LONDON_PR.htm,,2010,Olympic
2012-LONDON,PRE-OLYMPIC-Africa,1-1 (0-0),Liberia,Sierra Leone,2012_LONDON_PR.htm,,2010,Olympic
2012-LONDON,PRE-OLYMPIC-Asia,0-3 (w.o.),Thailand (ประเทศไทย),Palestine (فلسطين),2012_LONDON_PR.htm,,2011,Olympic
2012-LONDON,PRE-OLYMPIC-Asia,1-0 (0-0),Jordan (الأردن),Taiwan (台湾),2012_LONDON_PR.htm,,2011,Olympic
2012-LONDON,PRE-OLYMPIC-Asia,2-0 (1-0),Kuwait (الكويت),Bangladesh (বাংলাদেশ),2012_LONDON_PR.htm,,2011,Olympic
2012-LONDON,PRE-OLYMPIC-Asia,2-0 (2-0),Malaysia (مليسيا),Pakistan (پاکستان),2012_LONDON_PR.htm,,2011,Olympic
2012-LONDON,PRE-OLYMPIC-Asia,2-1 (2-1),India (भारत),Myanmar (ြမန်မာ),2012_LONDON_PR.htm,,2011,Olympic
2012-LONDON,PRE-OLYMPIC-Asia,4-1 (2-1),Oman (عمان),Tajikistan (Точикистон),2012_LONDON_PR.htm,,2011,Olympic
2012-LONDON,PRE-OLYMPIC-Asia,1-3 (1-1),Indonesia,Turkmenistan (Türkmenistan),2012_LONDON_PR.htm,,2011,Olympic
